Packet_ID,Rx_Time_Sec,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
12,0.6434,0.0047856452,-0.20578274359999998,5.0105705244,0.012217100000000002,-0.007330260000000002,-0.003665130000000001
12,0.6434,0.0047856452,-0.2009970984,4.9866422984,0.013438810000000002,-0.007330260000000002,-0.003665130000000001
12,0.6434,-0.014356935599999999,-0.191425808,5.0105705244,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
12,0.6434,0.0334995164,-0.167497582,5.000999234,0.014660520000000003,-0.006108550000000001,-0.004886840000000001
12,0.6434,0.0191425808,-0.1770688724,5.0153561695999995,0.012217100000000002,-0.00855197,-0.004886840000000001
12,0.6434,0.028713871199999998,-0.2009970984,4.9962135888,0.013438810000000002,-0.007330260000000002,-0.006108550000000001
12,0.6434,0.0095712904,-0.191425808,5.0153561695999995,0.013438810000000002,-0.00855197,-0.006108550000000001
12,0.6434,-0.0095712904,-0.1770688724,4.9962135888,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
12,0.6434,0.0191425808,-0.191425808,5.0201418148,0.010995390000000002,-0.00855197,-0.003665130000000001
12,0.6434,0.023928226,-0.20578274359999998,5.000999234,0.010995390000000002,-0.00855197,-0.003665130000000001
12,0.6434,0.0191425808,-0.1866401628,5.000999234,0.012217100000000002,-0.007330260000000002,-0.004886840000000001
12,0.6434,0.023928226,-0.1962114532,4.9914279436,0.013438810000000002,-0.007330260000000002,-0.006108550000000001
12,0.6434,0.0382851616,-0.1818545176,4.9962135888,0.012217100000000002,-0.00855197,-0.004886840000000001
12,0.6434,0.014356935599999999,-0.2105683888,4.9722853628,0.013438810000000002,-0.006108550000000001,-0.004886840000000001
12,0.6434,0.0,-0.191425808,4.9818566531999995,0.012217100000000002,-0.007330260000000002,-0.004886840000000001
12,0.6434,0.0334995164,-0.2105683888,5.0105705244,0.010995390000000002,-0.007330260000000002,-0.0024434200000000004
12,0.6434,0.0382851616,-0.22971096959999998,4.9962135888,0.013438810000000002,-0.00855197,-0.003665130000000001
12,0.6434,0.0,-0.2249253244,5.0057848792,0.014660520000000003,-0.00855197,-0.004886840000000001
13,0.691,0.0191425808,-0.1962114532,4.9866422984,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
13,0.691,0.028713871199999998,-0.1770688724,4.9914279436,0.012217100000000002,-0.00855197,-0.004886840000000001
13,0.691,0.0191425808,-0.2009970984,4.9962135888,0.013438810000000002,-0.00855197,-0.004886840000000001
13,0.691,0.014356935599999999,-0.2009970984,4.9962135888,0.012217100000000002,-0.007330260000000002,-0.004886840000000001
13,0.691,0.0047856452,-0.2009970984,5.0297131052,0.013438810000000002,-0.00855197,-0.004886840000000001
13,0.691,0.0047856452,-0.1866401628,4.9914279436,0.015882230000000004,-0.00855197,-0.004886840000000001
13,0.691,0.023928226,-0.20578274359999998,5.000999234,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
13,0.691,-0.0191425808,-0.2105683888,4.9962135888,0.012217100000000002,-0.00855197,-0.004886840000000001
13,0.691,0.0191425808,-0.1962114532,4.9914279436,0.012217100000000002,-0.007330260000000002,-0.0024434200000000004
13,0.691,0.0047856452,-0.1818545176,4.9914279436,0.013438810000000002,-0.007330260000000002,-0.003665130000000001
13,0.691,-0.0191425808,-0.1770688724,5.000999234,0.012217100000000002,-0.007330260000000002,-0.004886840000000001
13,0.691,0.028713871199999998,-0.1818545176,4.9962135888,0.012217100000000002,-0.00855197,-0.004886840000000001
13,0.691,0.0191425808,-0.1818545176,4.9818566531999995,0.012217100000000002,-0.00855197,-0.004886840000000001
13,0.691,0.0430708068,-0.1962114532,4.9914279436,0.010995390000000002,-0.006108550000000001,-0.006108550000000001
13,0.691,0.0334995164,-0.2009970984,5.0105705244,0.014660520000000003,-0.006108550000000001,-0.004886840000000001
13,0.691,0.0191425808,-0.1866401628,5.0105705244,0.012217100000000002,-0.007330260000000002,-0.004886840000000001
13,0.691,0.014356935599999999,-0.191425808,4.9914279436,0.010995390000000002,-0.00855197,-0.003665130000000001
13,0.691,0.023928226,-0.167497582,5.0153561695999995,0.012217100000000002,-0.007330260000000002,-0.004886840000000001
13,0.691,0.023928226,-0.1818545176,5.0105705244,0.014660520000000003,-0.007330260000000002,-0.004886840000000001
13,0.691,0.014356935599999999,-0.1722832272,5.000999234,0.012217100000000002,-0.006108550000000001,-0.004886840000000001
14,0.7366,0.0382851616,-0.2009970984,4.9866422984,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
14,0.7366,0.023928226,-0.20578274359999998,4.9866422984,0.013438810000000002,-0.007330260000000002,-0.003665130000000001
14,0.7366,0.0334995164,-0.1962114532,5.0057848792,0.013438810000000002,-0.00855197,-0.003665130000000001
14,0.7366,0.023928226,-0.1962114532,4.9962135888,0.013438810000000002,-0.00855197,-0.003665130000000001
14,0.7366,0.023928226,-0.20578274359999998,4.9962135888,0.012217100000000002,-0.007330260000000002,-0.004886840000000001
14,0.7366,0.014356935599999999,-0.2009970984,5.000999234,0.013438810000000002,-0.009773680000000002,-0.006108550000000001
14,0.7366,0.0334995164,-0.2009970984,5.0153561695999995,0.012217100000000002,-0.00855197,-0.006108550000000001
14,0.7366,0.0191425808,-0.20578274359999998,4.9866422984,0.013438810000000002,-0.007330260000000002,-0.003665130000000001
14,0.7366,-0.0047856452,-0.2009970984,5.000999234,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
14,0.7366,0.0,-0.1818545176,5.0105705244,0.014660520000000003,-0.009773680000000002,-0.004886840000000001
14,0.7366,0.0191425808,-0.1962114532,4.9818566531999995,0.013438810000000002,-0.00855197,-0.003665130000000001
14,0.7366,0.0191425808,-0.1866401628,5.0105705244,0.012217100000000002,-0.00855197,-0.003665130000000001
14,0.7366,-0.0047856452,-0.215354034,5.0201418148,0.012217100000000002,-0.007330260000000002,-0.006108550000000001
14,0.7366,0.028713871199999998,-0.1962114532,5.0057848792,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
14,0.7366,0.0047856452,-0.1962114532,4.9914279436,0.012217100000000002,-0.006108550000000001,-0.003665130000000001
14,0.7366,0.028713871199999998,-0.215354034,4.9962135888,0.013438810000000002,-0.007330260000000002,-0.006108550000000001
14,0.7366,0.023928226,-0.20578274359999998,5.0153561695999995,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
14,0.7366,0.023928226,-0.16271193679999998,4.9818566531999995,0.010995390000000002,-0.007330260000000002,-0.004886840000000001
14,0.7366,0.023928226,-0.191425808,4.9818566531999995,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
14,0.7366,0.0,-0.1866401628,4.9866422984,0.012217100000000002,-0.007330260000000002,-0.004886840000000001
15,0.7849,0.0095712904,-0.1962114532,5.0105705244,0.012217100000000002,-0.00855197,-0.004886840000000001
15,0.7849,0.0095712904,-0.16271193679999998,5.0105705244,0.012217100000000002,-0.007330260000000002,-0.004886840000000001
15,0.7849,0.0047856452,-0.1770688724,5.0201418148,0.013438810000000002,-0.00855197,-0.004886840000000001
15,0.7849,0.014356935599999999,-0.20578274359999998,5.0297131052,0.013438810000000002,-0.00855197,-0.004886840000000001
15,0.7849,0.014356935599999999,-0.1818545176,5.0201418148,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
15,0.7849,0.014356935599999999,-0.2009970984,4.9914279436,0.013438810000000002,-0.00855197,-0.004886840000000001
15,0.7849,0.0334995164,-0.215354034,4.9866422984,0.014660520000000003,-0.006108550000000001,-0.004886840000000001
15,0.7849,0.014356935599999999,-0.1770688724,5.0153561695999995,0.013438810000000002,-0.007330260000000002,-0.003665130000000001
15,0.7849,0.0191425808,-0.1770688724,5.0057848792,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
15,0.7849,0.014356935599999999,-0.20578274359999998,5.0057848792,0.014660520000000003,-0.007330260000000002,-0.006108550000000001
15,0.7849,0.014356935599999999,-0.1962114532,4.9962135888,0.014660520000000003,-0.007330260000000002,-0.006108550000000001
15,0.7849,-0.0047856452,-0.1962114532,5.0392843956,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
15,0.7849,0.0,-0.20578274359999998,5.000999234,0.012217100000000002,-0.006108550000000001,-0.006108550000000001
15,0.7849,0.023928226,-0.191425808,4.9914279436,0.013438810000000002,-0.007330260000000002,-0.007330260000000002
15,0.7849,0.0,-0.2009970984,5.0344987504,0.012217100000000002,-0.007330260000000002,-0.004886840000000001
15,0.7849,0.0095712904,-0.2105683888,5.02492746,0.012217100000000002,-0.007330260000000002,-0.004886840000000001
15,0.7849,0.0191425808,-0.2440679052,4.977071008,0.012217100000000002,-0.007330260000000002,-0.004886840000000001
15,0.7849,0.0095712904,-0.1770688724,4.977071008,0.014660520000000003,-0.006108550000000001,-0.004886840000000001
15,0.7849,0.0191425808,-0.1818545176,5.0057848792,0.012217100000000002,-0.007330260000000002,-0.004886840000000001
15,0.7849,0.0,-0.215354034,4.9818566531999995,0.014660520000000003,-0.004886840000000001,-0.003665130000000001
16,0.8343,0.023928226,-0.1818545176,4.9866422984,0.013438810000000002,-0.007330260000000002,-0.003665130000000001
16,0.8343,0.0191425808,-0.1962114532,4.9962135888,0.014660520000000003,-0.006108550000000001,-0.004886840000000001
16,0.8343,0.023928226,-0.1722832272,5.0105705244,0.013438810000000002,-0.007330260000000002,-0.006108550000000001
16,0.8343,0.057427742399999995,-0.1722832272,5.0392843956,0.013438810000000002,-0.00855197,-0.003665130000000001
16,0.8343,0.0047856452,-0.1770688724,5.0392843956,0.013438810000000002,-0.007330260000000002,-0.0024434200000000004
16,0.8343,0.0526420972,-0.1770688724,5.0344987504,0.012217100000000002,-0.007330260000000002,-0.006108550000000001
16,0.8343,0.028713871199999998,-0.191425808,4.9962135888,0.013438810000000002,-0.00855197,-0.004886840000000001
16,0.8343,0.014356935599999999,-0.1818545176,4.9818566531999995,0.012217100000000002,-0.007330260000000002,-0.006108550000000001
16,0.8343,0.0382851616,-0.1866401628,4.9866422984,0.012217100000000002,-0.00855197,-0.006108550000000001
16,0.8343,0.0191425808,-0.2105683888,4.977071008,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
16,0.8343,0.023928226,-0.20578274359999998,4.9866422984,0.012217100000000002,-0.007330260000000002,-0.004886840000000001
16,0.8343,0.0095712904,-0.191425808,4.9962135888,0.012217100000000002,-0.00855197,-0.004886840000000001
16,0.8343,0.023928226,-0.2009970984,5.0057848792,0.013438810000000002,-0.007330260000000002,-0.003665130000000001
16,0.8343,0.014356935599999999,-0.191425808,5.0057848792,0.013438810000000002,-0.00855197,-0.004886840000000001
16,0.8343,0.0191425808,-0.1866401628,4.9818566531999995,0.013438810000000002,-0.006108550000000001,-0.003665130000000001
16,0.8343,0.0047856452,-0.20578274359999998,5.0057848792,0.012217100000000002,-0.00855197,-0.004886840000000001
16,0.8343,-0.0095712904,-0.1962114532,5.0105705244,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
16,0.8343,0.0382851616,-0.191425808,5.0105705244,0.012217100000000002,-0.006108550000000001,-0.004886840000000001
16,0.8343,0.0382851616,-0.167497582,5.0297131052,0.012217100000000002,-0.007330260000000002,-0.004886840000000001
16,0.8343,0.014356935599999999,-0.1866401628,4.9866422984,0.013438810000000002,-0.007330260000000002,-0.003665130000000001
17,0.8828,0.014356935599999999,-0.1818545176,5.0105705244,0.012217100000000002,-0.007330260000000002,-0.003665130000000001
17,0.8828,0.0191425808,-0.1818545176,4.9435714916,0.012217100000000002,-0.007330260000000002,-0.007330260000000002
17,0.8828,0.0191425808,-0.1962114532,4.9962135888,0.012217100000000002,-0.00855197,-0.004886840000000001
17,0.8828,0.028713871199999998,-0.191425808,4.9962135888,0.014660520000000003,-0.007330260000000002,-0.006108550000000001
17,0.8828,0.0,-0.2105683888,5.0057848792,0.015882230000000004,-0.007330260000000002,-0.004886840000000001
17,0.8828,0.014356935599999999,-0.20578274359999998,5.000999234,0.014660520000000003,-0.007330260000000002,-0.004886840000000001
17,0.8828,0.0095712904,-0.2105683888,5.0105705244,0.014660520000000003,-0.00855197,-0.004886840000000001
17,0.8828,0.023928226,-0.1818545176,5.0105705244,0.013438810000000002,-0.00855197,-0.004886840000000001
17,0.8828,0.0047856452,-0.20578274359999998,5.02492746,0.013438810000000002,-0.00855197,-0.004886840000000001
17,0.8828,0.0095712904,-0.1722832272,4.9962135888,0.013438810000000002,-0.00855197,-0.006108550000000001
17,0.8828,0.047856452,-0.1962114532,5.000999234,0.012217100000000002,-0.007330260000000002,-0.006108550000000001
17,0.8828,0.014356935599999999,-0.2105683888,4.9866422984,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
17,0.8828,0.0047856452,-0.1818545176,5.0153561695999995,0.013438810000000002,-0.00855197,-0.006108550000000001
17,0.8828,0.023928226,-0.1818545176,4.9914279436,0.013438810000000002,-0.007330260000000002,-0.006108550000000001
17,0.8828,0.0,-0.215354034,5.0201418148,0.012217100000000002,-0.00855197,-0.004886840000000001
17,0.8828,0.028713871199999998,-0.20578274359999998,5.000999234,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
17,0.8828,0.028713871199999998,-0.22971096959999998,5.02492746,0.012217100000000002,-0.007330260000000002,-0.006108550000000001
17,0.8828,0.0191425808,-0.2009970984,5.000999234,0.013438810000000002,-0.00855197,-0.006108550000000001
17,0.8828,-0.0095712904,-0.20578274359999998,4.9914279436,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
17,0.8828,0.0,-0.1866401628,5.0153561695999995,0.014660520000000003,-0.006108550000000001,-0.004886840000000001
18,0.9318,-0.0334995164,-0.2009970984,4.9962135888,0.014660520000000003,-0.007330260000000002,-0.006108550000000001
18,0.9318,0.023928226,-0.20578274359999998,5.0057848792,0.012217100000000002,-0.007330260000000002,-0.004886840000000001
18,0.9318,0.028713871199999998,-0.1962114532,5.000999234,0.012217100000000002,-0.007330260000000002,-0.004886840000000001
18,0.9318,0.028713871199999998,-0.167497582,5.0153561695999995,0.012217100000000002,-0.006108550000000001,-0.006108550000000001
18,0.9318,0.0191425808,-0.1866401628,5.0057848792,0.013438810000000002,-0.00855197,-0.004886840000000001
18,0.9318,-0.0047856452,-0.1770688724,4.9866422984,0.012217100000000002,-0.007330260000000002,-0.007330260000000002
18,0.9318,0.023928226,-0.2105683888,4.9866422984,0.013438810000000002,-0.00855197,-0.007330260000000002
18,0.9318,-0.0047856452,-0.2105683888,4.9914279436,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
18,0.9318,0.014356935599999999,-0.191425808,4.9914279436,0.013438810000000002,-0.00855197,-0.004886840000000001
18,0.9318,0.0047856452,-0.215354034,4.977071008,0.013438810000000002,-0.00855197,-0.006108550000000001
18,0.9318,0.0191425808,-0.191425808,5.0105705244,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
18,0.9318,0.057427742399999995,-0.1818545176,5.000999234,0.013438810000000002,-0.00855197,-0.004886840000000001
18,0.9318,0.0095712904,-0.1770688724,5.0057848792,0.012217100000000002,-0.00855197,-0.004886840000000001
18,0.9318,0.0047856452,-0.1962114532,5.0153561695999995,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
18,0.9318,0.0191425808,-0.191425808,5.0201418148,0.014660520000000003,-0.007330260000000002,-0.003665130000000001
18,0.9318,0.0334995164,-0.1962114532,5.000999234,0.01710394,-0.007330260000000002,-0.004886840000000001
18,0.9318,0.0191425808,-0.191425808,5.0105705244,0.013438810000000002,-0.00855197,-0.003665130000000001
18,0.9318,0.023928226,-0.2009970984,4.9962135888,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
18,0.9318,0.0334995164,-0.215354034,4.9962135888,0.013438810000000002,-0.006108550000000001,-0.006108550000000001
18,0.9318,0.0191425808,-0.1818545176,5.0057848792,0.012217100000000002,-0.00855197,-0.004886840000000001
19,0.9831,-0.0047856452,-0.1866401628,4.9866422984,0.012217100000000002,-0.00855197,-0.0024434200000000004
19,0.9831,0.0430708068,-0.2009970984,5.0057848792,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
19,0.9831,0.0191425808,-0.2105683888,5.0344987504,0.013438810000000002,-0.007330260000000002,-0.003665130000000001
19,0.9831,0.028713871199999998,-0.1962114532,5.000999234,0.012217100000000002,-0.006108550000000001,-0.006108550000000001
19,0.9831,0.0047856452,-0.20578274359999998,5.0057848792,0.013438810000000002,-0.007330260000000002,-0.006108550000000001
19,0.9831,0.0095712904,-0.2009970984,4.9866422984,0.014660520000000003,-0.007330260000000002,-0.004886840000000001
19,0.9831,0.0047856452,-0.2009970984,5.0057848792,0.012217100000000002,-0.00855197,-0.004886840000000001
19,0.9831,0.0095712904,-0.1962114532,4.9914279436,0.013438810000000002,-0.007330260000000002,-0.006108550000000001
19,0.9831,0.023928226,-0.191425808,5.0057848792,0.012217100000000002,-0.007330260000000002,-0.003665130000000001
19,0.9831,0.023928226,-0.1962114532,5.0105705244,0.013438810000000002,-0.007330260000000002,-0.004886840000000001
19,0.9831,0.0382851616,-0.20578274359999998,4.9914279436,0.010995390000000002,-0.009773680000000002,-0.004886840000000001
19,0.9831,0.014356935599999999,-0.20578274359999998,5.0105705244,0.014660520000000003,-0.007330260000000002,-0.003665130000000001
